=СУМК;+БСДМ1-А;-A1.A4;2;CH1;I8.1;;;Резерв;=СУМК+БСДМ1-А-KZ2:12;500442
=СУМК;+БСДМ1-А;-A1.A4;3;CH2;I8.2;;;Резерв;=СУМК+БСДМ1-А-KZ3:12;500443
=СУМК;+БСДМ1-А;-A1.A4;4;CH3;I8.3;;;Резерв;=СУМК+БСДМ1-А-KZ4:12;500444
=СУМК;+БСДМ1-А;-A1.A4;5;CH4;I8.4;;;Резерв;=СУМК+БСДМ1-А-KZ5:12;500445
=СУМК;+БСДМ1-А;-A1.A4;6;CH5;I8.5;;;Резерв;=СУМК+БСДМ1-А-KZ6:12;500446
=СУМК;+БСДМ1-А;-A1.A4;7;CH6;I8.6;;;Резерв;=СУМК+БСДМ1-А-KZ7:12;500447
=СУМК;+БСДМ1-А;-A1.A4;8;CH7;I8.7;;;Резерв;=СУМК+БСДМ1-А-KZ8:12;500448
=СУМК;+БСДМ1-А;-A1.A4;11;CH8;I9.0;;;Резерв;;500451
=СУМК;+БСДМ1-А;-A1.A4;12;CH9;I9.1;;;Резерв;;500452
=СУМК;+БСДМ1-А;-A1.A4;13;CH10;I9.2;;;Резерв;;500453
=СУМК;+БСДМ1-А;-A1.A4;14;CH11;I9.3;;;Резерв;;500454
=СУМК;+БСДМ1-А;-A1.A4;15;CH12;I9.4;;;Резерв;;500455
=СУМК;+БСДМ1-А;-A1.A4;16;CH13;I9.5;;;Резерв;;500456
=СУМК;+БСДМ1-А;-A1.A4;17;CH14;I9.6;;;Резерв;;500457
=СУМК;+БСДМ1-А;-A1.A4;18;CH15;I9.7;;;Резерв;;500458
=СУМК;+БСДМ1-А;-A1.A4;21;CH16;I10.0;0;;Дверь открыта (SQ1);=СУМК+БСДМ1-А-SQ1:13;500461
=СУМК;+БСДМ1-А;-A1.A4;22;CH17;I10.1;0;;Блок питания G2 неисправен;=СУМК+БСДМ1-А-G2:13;500462
=СУМК;+БСДМ1-А;-A1.A4;23;CH18;I10.2;0;;Блок питания G3 неисправен;=СУМК+БСДМ1-А-G3:13;500463
=СУМК;+БСДМ1-А;-A1.A4;24;CH19;I10.3;0;;Выключатель автоматический QF3 выключен;=СУМК+БСДМ1-А-QF3:11;500464
=СУМК;+БСДМ1-А;-A1.A4;25;CH20;I10.4;0;;Выключатель автоматический QF4 выключен;=СУМК+БСДМ1-А-QF4:11;500465
=СУМК;+БСДМ1-А;-A1.A4;26;CH21;I10.5;0;;Выключатель автоматический QF5 выключен;=СУМК+БСДМ1-А-QF5:11;500466
=СУМК;+БСДМ1-А;-A1.A4;27;CH22;I10.6;;;Резерв;;500467
=СУМК;+БСДМ1-А;-A1.A4;28;CH23;I10.7;;;Резерв;;500468
=СУМК;+БСДМ1-А;-A1.A4;31;CH24;I11.0;;;Резерв;;500471
=СУМК;+БСДМ1-А;-A1.A4;32;CH25;I11.1;;;Резерв;;500472
=СУМК;+БСДМ1-А;-A1.A4;33;CH26;I11.2;;;Резерв;;500473
=СУМК;+БСДМ1-А;-A1.A4;34;CH27;I11.3;;;Резерв;;500474
=СУМК;+БСДМ1-А;-A1.A4;35;CH28;I11.4;;;Резерв;;500475
=СУМК;+БСДМ1-А;-A1.A4;36;CH29;I11.5;;;Резерв;;500476
=СУМК;+БСДМ1-А;-A1.A4;37;CH30;I11.6;;;Резерв;;500477
=СУМК;+БСДМ1-А;-A1.A4;38;CH31;I11.7;;;Резерв;;500478
;;;;;;;;Аналоговые входные сигналы;;0
=СУМК;+БСДМ1-А;-A1.A5;2;I0+;IW200;;;Резерв;=СУМК+БСДМ1-А-*28:6;500574
=СУМК;+БСДМ1-А;-A1.A5;6;I1+;IW202;;;Резерв;=СУМК+БСДМ1-А-*34:6;500578
=СУМК;+БСДМ1-А;-A1.A5;10;I2+;IW204;;;Резерв;=СУМК+БСДМ1-А-*33:6;500582
=СУМК;+БСДМ1-А;-A1.A5;14;I3+;IW206;;;Резерв;=СУМК+БСДМ1-А-*32:6;500586
=СУМК;+БСДМ1-А;-A1.A5;22;I4+;IW208;;;Резерв;=СУМК+БСДМ1-А-*51:6;500594
=СУМК;+БСДМ1-А;-A1.A5;26;I5+;IW210;;;Резерв;=СУМК+БСДМ1-А-*31:6;500598
=СУМК;+БСДМ1-А;-A1.A5;30;I6+;IW212;;;Резерв;=СУМК+БСДМ1-А-*30:6;500602
=СУМК;+БСДМ1-А;-A1.A5;34;I7+;IW214;;;Резерв;=СУМК+БСДМ1-А-*29:6;500606
;;;;;;;;;;0
;;;;;;;;Шкаф блока сбора данных 2 (мост, канал Б);;0
;;;;;;;;Дискретные входные сигналы;;0
=СУМК;+БСДМ1-Б;-A1.A2;1;CH0;I104.0;0;;Дверь открыта в БСДМ2-Б (A32-SQ1);=СУМК+БСДМ1-Б-K1:11;501205
=СУМК;+БСДМ1-Б;-A1.A2;2;CH1;I104.1;0;102SQ12;Срабатывание тормоза 102YB1;=СУМК+БСДМ1-Б-K2:11;501206
=СУМК;+БСДМ1-Б;-A1.A2;3;CH2;I104.2;0;;Блок питания G1 в БСДМ2-Б неисправен (A32-G1);=СУМК+БСДМ1-Б-K3:11;501207
=СУМК;+БСДМ1-Б;-A1.A2;4;CH3;I104.3;0;102SQ22;Срабатывание тормоза 102YB2;=СУМК+БСДМ1-Б-K4:11;501208
=СУМК;+БСДМ1-Б;-A1.A2;5;CH4;I104.4;0;230SQ3;Предконечное положение тележки к СУЗ;=СУМК+БСДМ1-Б-K5:11;501209
=СУМК;+БСДМ1-Б;-A1.A2;6;CH5;I104.5;0;102SQ32;Срабатывание тормоза 102YB3;=СУМК+БСДМ1-Б-K6:11;501210
=СУМК;+БСДМ1-Б;-A1.A2;7;CH6;I104.6;0;230SQ4;Предконечное положение тележки от СУЗ;=СУМК+БСДМ1-Б-K7:11;501211
=СУМК;+БСДМ1-Б;-A1.A2;8;CH7;I104.7;0;102SQ42;Срабатывание тормоза 102YB4;=СУМК+БСДМ1-Б-K8:11;501212
=СУМК;+БСДМ1-Б;-A1.A2;11;CH8;I105.0;0;130SQ3;Предконечное положение моста за Р1;=СУМК+БСДМ1-Б-K9:11;501215
=СУМК;+БСДМ1-Б;-A1.A2;12;CH9;I105.1;0;130SQ4;Предконечное положение моста за Р2;=СУМК+БСДМ1-Б-K10:11;501216
=СУМК;+БСДМ1-Б;-A1.A2;13;CH10;I105.2;;;Резерв;=СУМК+БСДМ1-Б-K11:11;501217
=СУМК;+БСДМ1-Б;-A1.A2;14;CH11;I105.3;;;Резерв;=СУМК+БСДМ1-Б-K12:11;501218
=СУМК;+БСДМ1-Б;-A1.A2;15;CH12;I105.4;;;Резерв;=СУМК+БСДМ1-Б-K13:11;501219
=СУМК;+БСДМ1-Б;-A1.A2;16;CH13;I105.5;;;Резерв;=СУМК+БСДМ1-Б-K14:11;501220
=СУМК;+БСДМ1-Б;-A1.A2;17;CH14;I105.6;;;Резерв;=СУМК+БСДМ1-Б-K15:11;501221
=СУМК;+БСДМ1-Б;-A1.A2;18;CH15;I105.7;;;Резерв;=СУМК+БСДМ1-Б-K16:11;501222
=СУМК;+БСДМ1-Б;-A1.A2;21;CH16;I106.0;;;Резерв;=СУМК+БСДМ1-Б-K17:11;501225
=СУМК;+БСДМ1-Б;-A1.A2;22;CH17;I106.1;;;Резерв;=СУМК+БСДМ1-Б-K18:11;501226
=СУМК;+БСДМ1-Б;-A1.A2;23;CH18;I106.2;;;Резерв;=СУМК+БСДМ1-Б-K19:11;501227
=СУМК;+БСДМ1-Б;-A1.A2;24;CH19;I106.3;;;Резерв;=СУМК+БСДМ1-Б-K20:11;501228
=СУМК;+БСДМ1-Б;-A1.A2;25;CH20;I106.4;;;Резерв;=СУМК+БСДМ1-Б-K21:11;501229
=СУМК;+БСДМ1-Б;-A1.A2;26;CH21;I106.5;;;Резерв;=СУМК+БСДМ1-Б-K22:11;501230
=СУМК;+БСДМ1-Б;-A1.A2;27;CH22;I106.6;;;Резерв;=СУМК+БСДМ1-Б-K23:11;501231
=СУМК;+БСДМ1-Б;-A1.A2;28;CH23;I106.7;;;Резерв;=СУМК+БСДМ1-Б-K24:11;501232
=СУМК;+БСДМ1-Б;-A1.A2;31;CH24;I107.0;;;Резерв;=СУМК+БСДМ1-Б-K25:11;501235
=СУМК;+БСДМ1-Б;-A1.A2;32;CH25;I107.1;;;Резерв;=СУМК+БСДМ1-Б-K26:11;501236
=СУМК;+БСДМ1-Б;-A1.A2;33;CH26;I107.2;;;Резерв;=СУМК+БСДМ1-Б-K27:11;501237
=СУМК;+БСДМ1-Б;-A1.A2;34;CH27;I107.3;;;Резерв;=СУМК+БСДМ1-Б-K28:11;501238
=СУМК;+БСДМ1-Б;-A1.A2;35;CH28;I107.4;;;Резерв;=СУМК+БСДМ1-Б-K29:11;501239
=СУМК;+БСДМ1-Б;-A1.A2;36;CH29;I107.5;;;Резерв;=СУМК+БСДМ1-Б-K30:11;501240
=СУМК;+БСДМ1-Б;-A1.A2;37;CH30;I107.6;;;Резерв;=СУМК+БСДМ1-Б-K31:11;501241
=СУМК;+БСДМ1-Б;-A1.A2;38;CH31;I107.7;;;Резерв;=СУМК+БСДМ1-Б-K32:11;501242
=СУМК;+БСДМ1-Б;-A1.A4;1;CH0;I108.0;;;Резерв;=СУМК+БСДМ1-Б-KZ1:12;501285
=СУМК;+БСДМ1-Б;-A1.A4;2;CH1;I108.1;;;Резерв;=СУМК+БСДМ1-Б-KZ2:12;501286
=СУМК;+БСДМ1-Б;-A1.A4;3;CH2;I108.2;;;Резерв;=СУМК+БСДМ1-Б-KZ3:12;501287
=СУМК;+БСДМ1-Б;-A1.A4;4;CH3;I108.3;;;Резерв;=СУМК+БСДМ1-Б-KZ4:12;501288
=СУМК;+БСДМ1-Б;-A1.A4;5;CH4;I108.4;;;Резерв;=СУМК+БСДМ1-Б-KZ5:12;501289
=СУМК;+БСДМ1-Б;-A1.A4;6;CH5;I108.5;;;Резерв;=СУМК+БСДМ1-Б-KZ6:12;501290
=СУМК;+БСДМ1-Б;-A1.A4;7;CH6;I108.6;;;Резерв;=СУМК+БСДМ1-Б-KZ7:12;501291
=СУМК;+БСДМ1-Б;-A1.A4;8;CH7;I108.7;;;Резерв;=СУМК+БСДМ1-Б-KZ8:12;501292
=СУМК;+БСДМ1-Б;-A1.A4;11;CH8;I109.0;;;Резерв;;501295
=СУМК;+БСДМ1-Б;-A1.A4;12;CH9;I109.1;;;Резерв;;501296
=СУМК;+БСДМ1-Б;-A1.A4;13;CH10;I109.2;;;Резерв;;501297
=СУМК;+БСДМ1-Б;-A1.A4;14;CH11;I109.3;;;Резерв;;501298
=СУМК;+БСДМ1-Б;-A1.A4;15;CH12;I109.4;;;Резерв;;501299
=СУМК;+БСДМ1-Б;-A1.A4;16;CH13;I109.5;;;Резерв;;501300
=СУМК;+БСДМ1-Б;-A1.A4;17;CH14;I109.6;;;Резерв;;501301
=СУМК;+БСДМ1-Б;-A1.A4;18;CH15;I109.7;;;Резерв;;501302
=СУМК;+БСДМ1-Б;-A1.A4;21;CH16;I110.0;0;;Дверь открыта (SQ1);=СУМК+БСДМ1-Б-SQ1:13;501305
=СУМК;+БСДМ1-Б;-A1.A4;22;CH17;I110.1;0;;Блок питания G2 неисправен;=СУМК+БСДМ1-Б-G2:13;501306
=СУМК;+БСДМ1-Б;-A1.A4;23;CH18;I110.2;0;;Блок питания G3 неисправен;=СУМК+БСДМ1-Б-G3:13;501307
=СУМК;+БСДМ1-Б;-A1.A4;24;CH19;I110.3;0;;Выключатель автоматический QF3 выключен;=СУМК+БСДМ1-Б-QF3:11;501308
=СУМК;+БСДМ1-Б;-A1.A4;25;CH20;I110.4;0;;Выключатель автоматический QF4 выключен;=СУМК+БСДМ1-Б-QF4:11;501309
=СУМК;+БСДМ1-Б;-A1.A4;26;CH21;I110.5;0;;Выключатель автоматический QF5 выключен;=СУМК+БСДМ1-Б-QF5:11;501310
=СУМК;+БСДМ1-Б;-A1.A4;27;CH22;I110.6;;;Резерв;;501311
=СУМК;+БСДМ1-Б;-A1.A4;28;CH23;I110.7;;;Резерв;;501312
=СУМК;+БСДМ1-Б;-A1.A4;31;CH24;I111.0;;;Резерв;;501315
=СУМК;+БСДМ1-Б;-A1.A4;32;CH25;I111.1;;;Резерв;;501316
=СУМК;+БСДМ1-Б;-A1.A4;33;CH26;I111.2;;;Резерв;;501317
=СУМК;+БСДМ1-Б;-A1.A4;34;CH27;I111.3;;;Резерв;;501318
=СУМК;+БСДМ1-Б;-A1.A4;35;CH28;I111.4;;;Резерв;;501319
=СУМК;+БСДМ1-Б;-A1.A4;36;CH29;I111.5;;;Резерв;;501320
=СУМК;+БСДМ1-Б;-A1.A4;37;CH30;I111.6;;;Резерв;;501321
=СУМК;+БСДМ1-Б;-A1.A4;38;CH31;I111.7;;;Резерв;;501322
;;;;;;;;Аналоговые входные сигналы;;0
=СУМК;+БСДМ1-Б;-A1.A5;2;I0+;IW300;;;Резерв;=СУМК+БСДМ1-Б-*28:6;501398
=СУМК;+БСДМ1-Б;-A1.A5;6;I1+;IW302;;;Резерв;=СУМК+БСДМ1-Б-*34:6;501402
=СУМК;+БСДМ1-Б;-A1.A5;10;I2+;IW304;;;Резерв;=СУМК+БСДМ1-Б-*33:6;501406
=СУМК;+БСДМ1-Б;-A1.A5;14;I3+;IW306;;;Резерв;=СУМК+БСДМ1-Б-*32:6;501410
=СУМК;+БСДМ1-Б;-A1.A5;22;I4+;IW308;;;Резерв;=СУМК+БСДМ1-Б-*51:6;501418
=СУМК;+БСДМ1-Б;-A1.A5;26;I5+;IW310;;;Резерв;=СУМК+БСДМ1-Б-*31:6;501422
=СУМК;+БСДМ1-Б;-A1.A5;30;I6+;IW312;;;Резерв;=СУМК+БСДМ1-Б-*30:6;501426
=СУМК;+БСДМ1-Б;-A1.A5;34;I7+;IW314;;;Резерв;=СУМК+БСДМ1-Б-*29:6;501430
;;;;;;;;;;0
;;;;;;;;Шкаф блока сбора данных 1 (тележка 1, канал А);;0
;;;;;;;;Дискретные входные сигналы;;0
=СУМК;+БСДТ1-А;-A1.A2;1;CH0;I12.0;;;Резерв;=СУМК+БСДТ1-А-K1:11;497993
=СУМК;+БСДТ1-А;-A1.A2;2;CH1;I12.1;0;202SQ11;Срабатывание тормоза 202YB1;=СУМК+БСДТ1-А-K2:11;497994
=СУМК;+БСДТ1-А;-A1.A2;3;CH2;I12.2;;;Резерв;=СУМК+БСДТ1-А-K3:11;497995
=СУМК;+БСДТ1-А;-A1.A2;4;CH3;I12.3;;;Резерв;=СУМК+БСДТ1-А-K4:11;497996
=СУМК;+БСДТ1-А;-A1.A2;5;CH4;I12.4;;;Резерв;=СУМК+БСДТ1-А-K5:11;497997
=СУМК;+БСДТ1-А;-A1.A2;6;CH5;I12.5;0;502SQ11;Срабатывание тормоза 502YB1;=СУМК+БСДТ1-А-K6:11;497998
=СУМК;+БСДТ1-А;-A1.A2;7;CH6;I12.6;;;Резерв;=СУМК+БСДТ1-А-K7:11;497999
=СУМК;+БСДТ1-А;-A1.A2;8;CH7;I12.7;0;502SQ21;Срабатывание тормоза 502YB2;=СУМК+БСДТ1-А-K8:11;498000
=СУМК;+БСДТ1-А;-A1.A2;11;CH8;I13.0;0;520SQ1.1;Предконечное верхнее положение подъема г/п 2х70 тс;=СУМК+БСДТ1-А-K9:11;498003
=СУМК;+БСДТ1-А;-A1.A2;12;CH9;I13.1;0;520SQ1.2;Предконечное нижнее положение подъема г/п 2х70 тс;=СУМК+БСДТ1-А-K10:11;498004
=СУМК;+БСДТ1-А;-A1.A2;13;CH10;I13.2;;;Резерв;=СУМК+БСДТ1-А-K11:11;498005
=СУМК;+БСДТ1-А;-A1.A2;14;CH11;I13.3;;;Резерв;=СУМК+БСДТ1-А-K12:11;498006
=СУМК;+БСДТ1-А;-A1.A2;15;CH12;I13.4;0;402SQ11;Срабатывание тормоза 402YB1;=СУМК+БСДТ1-А-K13:11;498007
=СУМК;+БСДТ1-А;-A1.A2;16;CH13;I13.5;0;402SQ21;Срабатывание тормоза 402YB2;=СУМК+БСДТ1-А-K14:11;498008
=СУМК;+БСДТ1-А;-A1.A2;17;CH14;I13.6;;;Резерв;=СУМК+БСДТ1-А-K15:11;498009
=СУМК;+БСДТ1-А;-A1.A2;18;CH15;I13.7;0;410SQ11;Срабатывание аварийного тормоза 410ML1;=СУМК+БСДТ1-А-K16:11;498010
=СУМК;+БСДТ1-А;-A1.A2;21;CH16;I14.0;0;410SQ12;Срабатывание аварийного тормоза 410ML1;=СУМК+БСДТ1-А-K17:11;498013
=СУМК;+БСДТ1-А;-A1.A2;22;CH17;I14.1;0;430SQ1.1;Предконечное верхнее положение подъема г/п 250 тс;=СУМК+БСДТ1-А-K18:11;498014
=СУМК;+БСДТ1-А;-A1.A2;23;CH18;I14.2;0;430SQ1.2;Предконечное нижнее положение подъема г/п 250 тс;=СУМК+БСДТ1-А-K19:11;498015
=СУМК;+БСДТ1-А;-A1.A2;24;CH19;I14.3;0;711SQ1.1;Предконечное положение вилки г/п 250 тс (0°);=СУМК+БСДТ1-А-K20:11;498016
=СУМК;+БСДТ1-А;-A1.A2;25;CH20;I14.4;0;711SQ1.2;Предконечное положение вилки г/п 250 тс (+270°);=СУМК+БСДТ1-А-K21:11;498017
=СУМК;+БСДТ1-А;-A1.A2;26;CH21;I14.5;0;721SQ1;Предконечное положение оси подвески г/п 250 тс («Открыто»);=СУМК+БСДТ1-А-K22:11;498018
=СУМК;+БСДТ1-А;-A1.A2;27;CH22;I14.6;0;721SQ2;Предконечное положение оси подвески г/п 250 тс («Закрыто»);=СУМК+БСДТ1-А-K23:11;498019
=СУМК;+БСДТ1-А;-A1.A2;28;CH23;I14.7;0;722SQ1;Затирание оси подвески г/п 250 тс;=СУМК+БСДТ1-А-K24:11;498020
=СУМК;+БСДТ1-А;-A1.A2;31;CH24;I15.0;1;723SB1;Разрешение на открытие оси подвески г/п 250 тс;=СУМК+БСДТ1-А-K25:11;498023
=СУМК;+БСДТ1-А;-A1.A2;32;CH25;I15.1;;;Резерв;=СУМК+БСДТ1-А-K26:11;498024
=СУМК;+БСДТ1-А;-A1.A2;33;CH26;I15.2;;;Резерв;=СУМК+БСДТ1-А-K27:11;498025
=СУМК;+БСДТ1-А;-A1.A2;34;CH27;I15.3;;;Резерв;=СУМК+БСДТ1-А-K28:11;498026
=СУМК;+БСДТ1-А;-A1.A2;35;CH28;I15.4;;;Резерв;=СУМК+БСДТ1-А-K29:11;498027
=СУМК;+БСДТ1-А;-A1.A2;36;CH29;I15.5;;;Резерв;=СУМК+БСДТ1-А-K30:11;498028
=СУМК;+БСДТ1-А;-A1.A2;37;CH30;I15.6;;;Резерв;=СУМК+БСДТ1-А-K31:11;498029
=СУМК;+БСДТ1-А;-A1.A2;38;CH31;I15.7;;;Резерв;=СУМК+БСДТ1-А-K32:11;498030
=СУМК;+БСДТ1-А;-A1.A3;1;CH0;I16.0;;;Резерв;=СУМК+БСДТ1-А-K33:11;498073
=СУМК;+БСДТ1-А;-A1.A3;2;CH1;I16.1;;;Резерв;=СУМК+БСДТ1-А-K34:11;498074
=СУМК;+БСДТ1-А;-A1.A3;3;CH2;I16.2;;;Резерв;=СУМК+БСДТ1-А-K35:11;498075
=СУМК;+БСДТ1-А;-A1.A3;4;CH3;I16.3;;;Резерв;=СУМК+БСДТ1-А-K36:11;498076
=СУМК;+БСДТ1-А;-A1.A3;5;CH4;I16.4;;;Резерв;=СУМК+БСДТ1-А-K37:11;498077
=СУМК;+БСДТ1-А;-A1.A3;6;CH5;I16.5;;;Резерв;=СУМК+БСДТ1-А-K38:11;498078
=СУМК;+БСДТ1-А;-A1.A3;7;CH6;I16.6;;;Резерв;=СУМК+БСДТ1-А-K39:11;498079
=СУМК;+БСДТ1-А;-A1.A3;8;CH7;I16.7;;;Резерв;=СУМК+БСДТ1-А-K40:11;498080
=СУМК;+БСДТ1-А;-A1.A3;11;CH8;I17.0;;;Резерв;=СУМК+БСДТ1-А-K41:11;498083
=СУМК;+БСДТ1-А;-A1.A3;12;CH9;I17.1;;;Резерв;=СУМК+БСДТ1-А-K42:11;498084
=СУМК;+БСДТ1-А;-A1.A3;13;CH10;I17.2;;;Резерв;=СУМК+БСДТ1-А-K43:11;498085
=СУМК;+БСДТ1-А;-A1.A3;14;CH11;I17.3;;;Резерв;=СУМК+БСДТ1-А-K44:11;498086
=СУМК;+БСДТ1-А;-A1.A3;15;CH12;I17.4;;;Резерв;=СУМК+БСДТ1-А-K45:11;498087
=СУМК;+БСДТ1-А;-A1.A3;16;CH13;I17.5;;;Резерв;=СУМК+БСДТ1-А-K46:11;498088
=СУМК;+БСДТ1-А;-A1.A3;17;CH14;I17.6;;;Резерв;=СУМК+БСДТ1-А-K47:11;498089
=СУМК;+БСДТ1-А;-A1.A3;18;CH15;I17.7;;;Резерв;=СУМК+БСДТ1-А-K48:11;498090
=СУМК;+БСДТ1-А;-A1.A3;21;CH16;I18.0;;;Резерв;=СУМК+БСДТ1-А-K49:11;498093
=СУМК;+БСДТ1-А;-A1.A3;22;CH17;I18.1;;;Резерв;=СУМК+БСДТ1-А-K50:11;498094
=СУМК;+БСДТ1-А;-A1.A3;23;CH18;I18.2;;;Резерв;=СУМК+БСДТ1-А-K51:11;498095
=СУМК;+БСДТ1-А;-A1.A3;24;CH19;I18.3;;;Резерв;=СУМК+БСДТ1-А-K52:11;498096
=СУМК;+БСДТ1-А;-A1.A3;25;CH20;I18.4;;;Резерв;=СУМК+БСДТ1-А-K53:11;498097
=СУМК;+БСДТ1-А;-A1.A3;26;CH21;I18.5;;;Резерв;=СУМК+БСДТ1-А-K54:11;498098
=СУМК;+БСДТ1-А;-A1.A3;27;CH22;I18.6;;;Резерв;=СУМК+БСДТ1-А-K55:11;498099
=СУМК;+БСДТ1-А;-A1.A3;28;CH23;I18.7;;;Резерв;=СУМК+БСДТ1-А-K56:11;498100
=СУМК;+БСДТ1-А;-A1.A3;31;CH24;I19.0;;;Резерв;=СУМК+БСДТ1-А-K57:11;498103
=СУМК;+БСДТ1-А;-A1.A3;32;CH25;I19.1;;;Резерв;=СУМК+БСДТ1-А-K58:11;498104
=СУМК;+БСДТ1-А;-A1.A3;33;CH26;I19.2;;;Резерв;=СУМК+БСДТ1-А-K59:11;498105
=СУМК;+БСДТ1-А;-A1.A3;34;CH27;I19.3;;;Резерв;=СУМК+БСДТ1-А-K60:11;498106
=СУМК;+БСДТ1-А;-A1.A3;35;CH28;I19.4;;;Резерв;=СУМК+БСДТ1-А-K61:11;498107
=СУМК;+БСДТ1-А;-A1.A3;36;CH29;I19.5;;;Резерв;=СУМК+БСДТ1-А-K62:11;498108
=СУМК;+БСДТ1-А;-A1.A3;37;CH30;I19.6;;;Резерв;=СУМК+БСДТ1-А-K63:11;498109
